,Security Name,Ticker,Sector Name
532507,B.A.G.FILMS & MEDIA LTD.,BAGFILMS,"Media, Entertainment & Publication"
532508,JINDAL STAINLESS LTD.,JSL,Metals & Mining
532509,SUPRAJIT ENGINEERING LTD.-$,SUPRAJIT,Automobile and Auto Components
532513,TVS ELECTRONICS LTD.,TVSELECT,Information Technology
532514,INDRAPRASTHA GAS LTD.,IGL,"Oil, Gas & Consumable Fuels"
532515,TV TODAY NETWORK LTD.,TVTODAY,"Media, Entertainment & Publication"
532521,Palred Technologies Limited,PALRED,Information Technology
532522,PETRONET LNG LTD.,PETRONET,"Oil, Gas & Consumable Fuels"
532523,BIOCON LTD.,BIOCON,Healthcare
532524,PTC INDIA LTD.,PTC,Power
532525,BANK OF MAHARASHTRA,MAHABANK,Financial Services
532527,RAMKRISHNA FORGINGS LTD.,RKFORGE,Capital Goods
532528,DATAMATICS GLOBAL SERVICES LTD.,DATAMATICS,Information Technology
532529,NEW DELHI TELEVISION LTD.,NDTV,"Media, Entertainment & Publication"
532531,Strides Pharma Science Ltd,STAR,Healthcare
532532,JAIPRAKASH ASSOCIATES LTD.,JPASSOCIAT,Construction
532538,ULTRATECH CEMENT LTD.,ULTRACEMCO,Construction Materials
532539,UNO Minda Ltd-$,UNOMINDA,Automobile and Auto Components
532540,TATA CONSULTANCY SERVICES LTD.,TCS,Information Technology
532541,Coforge Ltd,COFORGE,Information Technology
532543,GP Petroleums Limited,GULFPETRO,"Oil, Gas & Consumable Fuels"
532548,CENTURY PLYBOARDS (I) LTD.-$,CENTURYPLY,Consumer Durables
532553,Welspun Enterprises Ltd,WELENT,Construction
532555,NTPC LTD.,NTPC,Power
532604,S.A.L.STEEL LTD.,SALSTEEL,Metals & Mining
532605,JBM AUTO LTD.,JBMA,Automobile and Auto Components
532610,DWARIKESH SUGAR INDUSTRIES LTD.,DWARKESH,Fast Moving Consumer Goods
532612,INDOCO REMEDIES LTD.,INDOCO,Healthcare
532613,VIP Clothing Ltd,VIPCLOTHNG,Textiles
532614,IMPEX FERRO TECH LTD.,IMPEXFERRO,Metals & Mining
532616,XCHANGING SOLUTIONS LTD.,XCHANGING,Information Technology
532617,JET AIRWAYS (INDIA) LTD.,JETAIRWAYS,Services
532621,MORARJEE TEXTILES LTD.,MORARJEE,Textiles
532624,JINDAL PHOTO LTD.,JINDALPHOT,Fast Moving Consumer Goods
532626,PONDY OXIDES & CHEMICALS LTD.,PONDYOXIDE,Metals & Mining
532627,Jaiprakash Power Ventures Limited,JPPOWER,Power
532628,3I INFOTECH LTD.,3IINFOTECH,Information Technology
532629,MCNALLY BHARAT ENGINEERING COMPANY LTD.,MBECL,Construction
532630,GOKALDAS EXPORTS LTD.,GOKEX,Textiles
532633,ALLSEC TECHNOLOGIES LTD.,ALLSEC,Services
532636,IIFL Finance Ltd,IIFL,Financial Services
532637,MANGALAM DRUGS & ORGANICS LTD.,MANGALAM,Healthcare
532638,SHOPPERS STOP LTD.,SHOPERSTOP,Consumer Services
532640,CYBER MEDIA (INDIA) LTD.,CYBERMEDIA,"Media, Entertainment & Publication"
532641,Nandan Denim Limited,NDL,Textiles
532642,JSW Holdings Limited,JSWHL,Financial Services
532644,J.K.CEMENT LTD.,JKCEMENT,Construction Materials
532645,BEEYU OVERSEAS LTD.,BEEYU,Services
532648,YES BANK LTD.,YESBANK,Financial Services
532649,NECTAR LIFESCIENCES LTD.,NECLIFE,Healthcare
532650,MSP STEEL & POWER LTD.,MSPL,Capital Goods
532651,SPL INDUSTRIES LTD.,SPLIL,Textiles
532652,KARNATAKA BANK LTD.,KTKBANK,Financial Services
532654,MCLEOD RUSSEL INDIA LTD.,MCLEODRUSS,Fast Moving Consumer Goods
532656,FACOR ALLOYS LTD.,FACORALL,Metals & Mining
532659,IDFC LIMITED,IDFC,Financial Services
532660,VIVIMED LABS LTD.,VIVIMEDLAB,Healthcare
532661,RANE (MADRAS) LTD.,RML,Automobile and Auto Components
532662,HT MEDIA LTD.,HTMEDIA,"Media, Entertainment & Publication"
532663,Sasken Technologies Ltd,SASKEN,Information Technology
532665,RAJVIR INDUSTRIES LTD.,RAJVIR,Textiles
532666,FCS SOFTWARE SOLUTIONS LTD.,FCSSOFT,Information Technology
532667,SUZLON ENERGY LTD.,SUZLON,Capital Goods
532668,AURIONPRO SOLUTIONS LTD.,AURIONPRO,Information Technology
532670,SHREE RENUKA SUGARS LTD.,RENUKA,Fast Moving Consumer Goods
532673,K.M.SUGAR MILLS LTD.,KMSUGAR,Fast Moving Consumer Goods
532674,BANNARI AMMAN SPINNING MILLS LTD.,BASML,Textiles
532676,PBA INFRASTRUCTURE LTD.,PBAINFRA,Construction
532678,BOMBAY RAYON FASHIONS LTD.,BRFL,Textiles
532679,SORIL Infra Resources Ltd,SORILINFRA,Diversified
532683,AIA ENGINEERING LTD.,AIAENG,Capital Goods
532684,EVEREST KANTO CYLINDER LTD.,EKC,Capital Goods
532686,KERNEX MICROSYSTEMS (INDIA) LTD.,KERNEX,Services
532687,REPRO INDIA LTD.,REPRO,"Media, Entertainment & Publication"
532689,PVR LTD.,PVR,"Media, Entertainment & Publication"
532692,RADHA MADHAV CORPORATION LTD.,RMCL,Capital Goods
532693,PUNJ LLOYD LTD.,PUNJLLOYD,Construction
532694,BARTRONICS INDIA LTD.,BARTRONICS,Information Technology
532695,CELEBRITY FASHIONS LTD.,CELEBRITY,Textiles
532696,EDUCOMP SOLUTIONS LTD.,EDUCOMP,Consumer Services
532698,NITIN SPINNERS LTD.,NITINSPIN,Textiles
532699,ROYAL ORCHID HOTELS LTD.,ROHLTD,Consumer Services
532700,ENTERTAINMENT NETWORK (INDIA) LTD.,ENIL,"Media, Entertainment & Publication"
532701,Cella Space Ltd,CELLA,Forest Materials
532702,GUJARAT STATE PETRONET LTD.,GSPL,"Oil, Gas & Consumable Fuels"
532705,JAGRAN PRAKASHAN LTD.,JAGRAN,"Media, Entertainment & Publication"
532706,INOX LEISURE LTD.,INOXLEISUR,"Media, Entertainment & Publication"
532707,DYNEMIC PRODUCTS LTD.,DYNPRO,Chemicals
532708,GVK POWER & INFRASTRUCTURE LTD.,GVKPIL,Construction
532710,SADBHAV ENGINEERING LTD.,SADBHAV,Construction
532712,RELIANCE COMMUNICATIONS LTD.,RCOM,Telecommunication
532713,SAKUMA EXPORTS LTD.,SAKUMA,Services
532714,KEC INTERNATIONAL LTD.,KEC,Capital Goods
532716,GILLANDERS ARBUTHNOT & CO.LTD.,GILLANDERS,Textiles
532717,INDO TECH TRANSFORMERS LTD.,INDOTECH,Capital Goods
532719,B.L.KASHYAP AND SONS LTD.,BLKASHYAP,Construction
532720,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,M&MFIN,Financial Services
532721,VISA STEEL LTD.,VISASTEEL,Metals & Mining
532722,NITCO LTD.,NITCO,Consumer Durables
532723,MPDL Ltd,MPDL,Realty
532725,SOLAR INDUSTRIES INDIA LTD.,SOLARINDS,Chemicals
532726,GALLANTT METAL LTD.,GALLANTT,Capital Goods
532728,MALU PAPER MILLS LTD.,MALUPAPER,Forest Materials
532729,UTTAM SUGAR MILLS LTD.,UTTAMSUGAR,Fast Moving Consumer Goods
532730,STL GLOBAL LTD.,SGL,Textiles
532732,KEWAL KIRAN CLOTHING LTD.,KKCL,Textiles
532733,SUN TV NETWORK LTD.,SUNTV,"Media, Entertainment & Publication"
532734,GODAWARI POWER & ISPAT LTD.,GPIL,Capital Goods
532735,R Systems International Limited,RSYSTEMINT,Information Technology
532737,EMKAY GLOBAL FINANCIAL SERVICES LTD.,EMKAY,Financial Services
532738,TANTIA CONSTRUCTIONS LTD.,TANTIACONS,Construction
532740,LOKESH MACHINES LTD.,LOKESHMACH,Capital Goods
532741,Kamdhenu Ltd,KAMDHENU,Capital Goods
532742,PAUSHAK LTD.,PAUSHAKLTD,Chemicals
532744,GTN TEXTILES LTD.,GTNTEX,Textiles
532745,Inditrade Capital Limited,INDICAP,Financial Services
532748,PRIME FOCUS LTD.,PFOCUS,"Media, Entertainment & Publication"
532749,ALLCARGO LOGISTICS LTD.,ALLCARGO,Services
532751,EASUN REYROLLE LTD.,EASUNREYRL,Capital Goods
532754,GMR INFRASTRUCTURE LTD.,GMRINFRA,Services
532755,TECH MAHINDRA LTD.,TECHM,Information Technology
532756,Mahindra CIE Automotive Limited,MAHINDCIE,Automobile and Auto Components
532757,VOLTAMP TRANSFORMERS LTD.,VOLTAMP,Capital Goods
532759,ATLANTA LTD.,ATLANTA,Construction
532760,Deep Energy Resources Ltd,DEEPENR,"Oil, Gas & Consumable Fuels"
532761,HOV SERVICES LTD.,HOVS,Information Technology
532762,ACTION CONSTRUCTION EQUIPMENT LTD.,ACE,Capital Goods
532764,GeeCee Ventures Limited,GEECEE,Realty
532766,RICHA INDUSTRIES LTD.,RICHAIND,Construction
532767,GAYATRI PROJECTS LTD.,GAYAPROJ,Construction
532768,FIEM INDUSTRIES LTD.,FIEMIND,Automobile and Auto Components
532771,JHS SVENDGAARD LABORATORIES LTD.,JHS,Fast Moving Consumer Goods
532772,DCB Bank Limited,DCBBANK,Financial Services
532773,GLOBAL VECTRA HELICORP LTD.,GLOBALVECT,Services
532774,Inspirisys Solutions Ltd,INSPIRISYS,Information Technology
532775,GTL INFRASTRUCTURE LTD.,GTLINFRA,Telecommunication
532776,SHIVAM AUTOTECH LTD.,SHIVAMAUTO,Automobile and Auto Components
532777,INFO EDGE (INDIA) LTD.,NAUKRI,Consumer Services
532779,TORRENT POWER LTD.,TORNTPOWER,Power
532780,PARSVNATH DEVELOPERS LTD.,PARSVNATH,Realty
532782,SUTLEJ TEXTILES & INDUSTRIES LTD.,SUTLEJTEX,Textiles
532783,LT FOODS LTD.,DAAWAT,Fast Moving Consumer Goods
532784,Sobha Limited,SOBHA,Realty
532785,RUCHIRA PAPERS LTD.,RUCHIRA,Forest Materials
532790,Tanla Platforms Ltd,TANLA,Information Technology
532794,Zee Media Corporation Limited,ZEEMEDIA,"Media, Entertainment & Publication"
532795,Siti Networks Ltd,SITINET,"Media, Entertainment & Publication"
532796,LUMAX AUTO TECHNOLOGIES LTD.,LUMAXTECH,Automobile and Auto Components
532797,AUTOLINE INDUSTRIES LTD.,AUTOIND,Automobile and Auto Components
532798,NETWORK18 MEDIA & INVESTMENTS LTD.,NETWORK18,"Media, Entertainment & Publication"
532799,HUBTOWN LTD.,HUBTOWN,Realty
532800,TV18 BROADCAST LTD.,TV18BRDCST,"Media, Entertainment & Publication"
532801,CAMBRIDGE TECHNOLOGY ENTERPRISES LTD.,CTE,Information Technology
532804,TECHNOCRAFT INDUSTRIES (INDIA) LTD.,TIIL,Capital Goods
532805,REDINGTON (INDIA) LTD.,REDINGTON,Services
532806,AI CHAMPDANY INDUSTRIES LTD.,AICHAMP,Forest Materials
532807,Cineline India Limited,CINELINE,Realty
532808,Pearl Global Industries Limited,PGIL,Textiles
532809,FIRSTSOURCE SOLUTIONS LTD.,FSL,Information Technology
532810,POWER FINANCE CORPORATION LTD.,PFC,Financial Services
532811,AHLUWALIA CONTRACTS (INDIA) LTD.,AHLUCONT,Construction
532812,TRANSWARRANTY FINANCE LTD.,TFL,Financial Services
532813,C & C CONSTRUCTIONS LTD.,CANDC,Construction
532814,INDIAN BANK,INDIANB,Financial Services
532815,SMS PHARMACEUTICALS LTD.,SMSPHARMA,Healthcare
532817,ORIENTAL TRIMEX LTD.,ORIENTALTL,Consumer Durables
532819,MINDTREE LTD.,MINDTREE,Information Technology
532820,E-Land Apparel Limited,ELAND,Textiles
532822,Vodafone Idea Ltd,IDEA,Telecommunication
532826,RAJ TELEVISION NETWORK LTD.,RAJTV,"Media, Entertainment & Publication"
532827,PAGE INDUSTRIES LTD.,PAGEIND,Textiles
532828,AMD INDUSTRIES LTD.,AMDIND,Capital Goods
532829,Lehar Footwears Ltd,LEHAR,Consumer Durables
532830,Astral Ltd,ASTRAL,Capital Goods
532832,INDIABULLS REAL ESTATE LTD.,IBREALEST,Realty
532834,CAMLIN FINE SCIENCES LTD.,CAMLINFINE,Chemicals
532835,ICRA LTD.,ICRA,Financial Services
532839,DISH TV INDIA LTD.,DISHTV,"Media, Entertainment & Publication"
532841,SAHYADRI INDUSTRIES LTD.,SAHYADRI,Construction Materials
532842,SREE RAYALASEEMA HI-STRENGTH HYPO LTD.,SRHHYPOLTD,Chemicals
532843,FORTIS HEALTHCARE LTD.,FORTIS,Healthcare
532845,TGB BANQUETS AND HOTELS LTD.,TGBHOTELS,Consumer Services
532847,HILTON METAL FORGING LTD.,HILTON,Capital Goods
532848,DELTA CORP LTD.,DELTACORP,Consumer Services
532850,MIC ELECTRONICS LTD.,MIC,Capital Goods
532851,INSECTICIDES (INDIA) LTD.,INSECTICID,Chemicals
532852,MCDOWELL HOLDINGS LTD.,MCDHOLDING,Financial Services
532853,ASAHI SONGWON COLORS LTD.,ASAHISONG,Chemicals
532855,HARYANA CAPFIN LTD.,HARYNACAP,Financial Services
532856,TIME TECHNOPLAST LTD.,TIMETECHNO,Capital Goods
532859,HINDUJA GLOBAL SOLUTIONS LTD.,HGS,Services
532864,NELCAST LTD.,NELCAST,Capital Goods
532866,QUINTEGRA SOLUTIONS LTD.,QUINTEGRA,Information Technology
532867,V2 RETAIL LTD.,V2RETAIL,Consumer Services
532868,DLF LTD.,DLF,Realty
532869,TARMAT LTD.,TARMAT,Construction
532870,ANKIT METAL & POWER LTD.,ANKITMETAL,Metals & Mining
532872,SUN PHARMA ADVANCED RESEARCH COMPANY LTD.,SPARC,Healthcare
532873,HOUSING DEVELOPMENT & INFRASTRUCTURE LTD.,HDIL,Realty
532875,ALLIED DIGITAL SERVICES LTD.,ADSL,Information Technology
532878,ALPA LABORATORIES LTD.,ALPA,Healthcare
532879,SIR SHADI LAL ENTERPRISES LTD.,SSLEL,Fast Moving Consumer Goods
532880,OMAXE LTD.,OMAXE,Realty
532884,Refex Industries Limited,REFEX,Chemicals
532885,CENTRAL BANK OF INDIA,CENTRALBK,Financial Services
532886,SEL MANUFACTURING COMPANY LTD.,SELMCL,Textiles
532888,ASIAN GRANITO INDIA LTD.,ASIANTILES,Consumer Durables
532889,K.P.R. Mill Limited,KPRMILL,Textiles
532890,TAKE SOLUTIONS LTD.,TAKE,Healthcare
532891,Puravankara Ltd,PURVA,Realty
532892,MOTILAL OSWAL FINANCIAL SERVICES LTD.,MOTILALOFS,Financial Services
532893,VTM LTD.,VTMLTD,Textiles
532894,INDOWIND ENERGY LTD.,INDOWIND,Power
532895,NAGREEKA CAPITAL & INFRASTRUCTURE LTD.,NAGREEKCAP,Financial Services
532896,MAGNUM VENTURES LTD.,MAGNUM,Forest Materials
532898,POWER GRID CORPORATION OF INDIA LTD.,POWERGRID,Power
532899,KAVERI SEED COMPANY LTD.,KSCL,Fast Moving Consumer Goods
532900,Paisalo Digital Ltd,PAISALO,Financial Services
532902,CONSOLIDATED CONSTRUCTION CONSORTIUM LTD.,CCCL,Realty
532904,SUPREME INFRASTRUCTURE INDIA LTD.,SUPREMEINF,Construction
532906,MAAN ALUMINIUM LTD.,MAANALU,Metals & Mining
532907,IL&FS ENGINEERING AND CONSTRUCTION COMPANY LTD.,IL&FSENGG,Construction
532911,Parle Industries Ltd,PARLEIND,Services
532915,RELIGARE ENTERPRISES LTD.,RELIGARE,Financial Services
532916,BARAK VALLEY CEMENTS LTD.,BVCL,Construction Materials
532918,RATHI BARS LTD.,RATHIBAR,Capital Goods
532921,ADANI PORTS AND SPECIAL ECONOMIC ZONE LTD.,ADANIPORTS,Services
532922,Edelweiss Financial Services Ltd.,EDELWEISS,Financial Services
532923,Renaissance Global Ltd,RGL,Consumer Durables
532924,KOLTE-PATIL DEVELOPERS LTD.,KOLTEPATIL,Realty
532925,KAUSHALYA INFRASTRUCTURE DEVELOPMENT CORPORATION LTD.,KAUSHALYA,Construction
532926,Jyothy Labs Ltd,JYOTHYLAB,Fast Moving Consumer Goods
532927,ECLERX SERVICES LTD.,ECLERX,Services
532928,TRANSFORMERS AND RECTIFIERS (INDIA) LTD.,TRIL,Capital Goods
532929,BRIGADE ENTERPRISES LTD.,BRIGADE,Realty
532930,BGR ENERGY SYSTEMS LTD.,BGRENERGY,Construction
532931,BURNPUR CEMENT LTD.,BURNPUR,Construction Materials
532932,MANAKSIA LTD.,MANAKSIA,Capital Goods
532933,PORWAL AUTO COMPONENTS LTD.,PORWAL,Automobile and Auto Components
532934,PPAP Automotive Limited,PPAP,Automobile and Auto Components
532935,ARIES AGRO LTD.,ARIES,Chemicals
532937,KUANTUM PAPERS LTD.,KUANTUM,Forest Materials
532939,RELIANCE POWER LTD.,RPOWER,Power
532940,J.KUMAR INFRAPROJECTS LTD.,JKIL,Construction
532941,CORDS CABLE INDUSTRIES LTD.,CORDSCABLE,Capital Goods
532942,KNR CONSTRUCTIONS LTD.,KNRCON,Construction
532944,OnMobile Global Ltd.,ONMOBILE,Telecommunication
532945,SEPC Ltd,SEPC,Construction
532946,BANG OVERSEAS LTD.,BANG,Textiles
532947,IRB INFRASTRUCTURE DEVELOPERS LTD.,IRB,Construction
532951,GSS INFOTECH LTD.,GSS,Information Technology
532952,NAHAR CAPITAL & FINANCIAL SERVICES LTD.,NAHARCAP,Financial Services
532953,V-GUARD INDUSTRIES LTD.,VGUARD,Consumer Durables
532955,REC Ltd,RECLTD,Financial Services
532957,GOKAK TEXTILES LTD.,GOKAKTEX,Textiles
532959,AJR Infra And Tolling Ltd,AJRINFRA,Construction
532960,Dhani Services Ltd,DHANI,Financial Services
532966,TITAGARH WAGONS LTD.,TWL,Capital Goods
532967,KIRI INDUSTRIES LTD.,KIRIINDUS,Chemicals
532972,SANKHYA INFOTECH LTD.,SANKHYAIN,Information Technology
532974,ADITYA BIRLA MONEY LTD.-$,BIRLAMONEY,Financial Services
532975,Aishwarya Technologies And Telecom Ltd,AISHWARYA,Telecommunication
532976,JAI BALAJI INDUSTRIES LTD.,JAIBALAJI,Metals & Mining
532977,BAJAJ AUTO LTD.,BAJAJ-AUTO*,Automobile and Auto Components
532978,BAJAJ FINSERV LTD.,BAJAJFINSV,Financial Services
532980,GOKUL REFOILS & SOLVENT LTD.,GOKUL,Fast Moving Consumer Goods
532983,RPG LIFE SCIENCES LTD.,RPGLIFE,Healthcare
532985,Kotak S&P BSE Sensex ETF,KTKSENSEX,Financial Services
532986,NIRAJ CEMENT STRUCTURALS LTD.,NIRAJ,Construction
532987,RANE BRAKE LINING LTD.,RBL,Automobile and Auto Components
532988,RANE ENGINE VALVE LTD.,RANEENGINE,Automobile and Auto Components
532989,BAFNA PHARMACEUTICALS LTD.,BAFNAPHARM,Healthcare
532992,CHL LTD.,CHLLTD,Consumer Services
532993,Sejal Glass Ltd,SEJAL,Capital Goods
532994,ARCHIDPLY INDUSTRIES LTD.,ARCHIDPLY,Consumer Durables
532998,Lotus Eye Hospital And Institute Ltd,LEHIL,Healthcare
533001,SOMI CONVEYOR BELTINGS LTD.,SOMICONV,Capital Goods
533007,LGB FORGE LTD.,LGBFORGE,Automobile and Auto Components
533012,LANDMARK PROPERTY DEVELOPMENT COMPANY LTD.,LPDC,Realty
533014,SICAGEN INDIA LTD.,SICAGEN,Services
533018,SIMPLEX MILLS COMPANY LTD.,SIMPLXMIL,Textiles
533019,SIMPLEX PAPERS LTD.,SIMPLXPAP,Forest Materials
533022,20 MICRONS LTD.,20MICRONS,Metals & Mining
533023,ZF Commercial Vehicle Control Systems India Ltd,ZFCVINDIA,Automobile and Auto Components
533029,ALKALI METALS LTD.,ALKALI,Chemicals
533033,ISGEC Heavy Engineering Ltd,ISGEC,Construction
533047,INDIAN METALS & FERRO ALLOYS LTD.,IMFA,Metals & Mining
533048,GI ENGINEERING SOLUTIONS LTD.,GISOLUTION,Construction
533056,VEDAVAAG SYSTEMS LTD.,VEDAVAAG,Information Technology
533078,MANJEERA CONSTRUCTIONS LTD.,MANJEERA,Realty
533080,Mold-Tek Packaging Limited,MOLDTKPAC,Capital Goods
533088,MAHINDRA HOLIDAYS & RESORTS INDIA LTD.,MHRIL,Consumer Services
533090,Excel Realty N Infra Ltd,EXCEL,Services
533093,RAJ OIL MILLS LTD.,RAJOIL,Fast Moving Consumer Goods
533095,BENGAL & ASSAM COMPANY LTD.,BENGALASM,Financial Services
533096,ADANI POWER LTD.,ADANIPOWER,Power
533098,NHPC LTD.,NHPC,Power
533101,SURYAAMBA SPINNING MILLS LTD.,SURYAAMBA,Textiles
533103,JINDAL COTEX LTD.,JINDCOT,Textiles
533104,GLOBUS SPIRITS LTD.,GLOBUSSPR,Fast Moving Consumer Goods
533106,OIL INDIA LTD.,OIL,"Oil, Gas & Consumable Fuels"
533107,Reliance Naval and Engineering Ltd,RNAVAL,Capital Goods
533108,BHILWARA TECHNICAL TEXTILES LTD.,BTTL,Textiles
533110,SHREE PRECOATED STEELS LTD.,SPSL,Capital Goods
533121,Expleo Solutions Ltd,EXPLEOSOL,Information Technology
533122,RattanIndia Power Limited,RTNPOWER,Power
533137,Den Networks Ltd,DEN,"Media, Entertainment & Publication"
533138,ASTEC LIFESCIENCES LIMITED,ASTEC,Chemicals
533146,D-Link (India) Ltd,DLINKINDIA,Information Technology
533148,JSW Energy Ltd,JSWENERGY,Power
533149,Essar Securities Ltd,ESSARSEC,Financial Services
533150,Godrej Properties Ltd,GODREJPROP,Realty
533151,D B Corp Ltd,DBCORP,"Media, Entertainment & Publication"
533152,MBL Infrastructures Ltd,MBLINFRA,Construction
533155,Jubilant FoodWorks Ltd,JUBLFOOD,Consumer Services
533156,Vascon Engineers Ltd,VASCONEQ,Construction
533158,Thangamayil Jewellery Ltd,THANGAMAYL,Consumer Durables
533160,D B Realty Ltd,DBREALTY,Realty
533161,Emmbi Industries Ltd,EMMBI,Capital Goods
533162,Hathway Cable & Datacom Ltd,HATHWAY,"Media, Entertainment & Publication"
533163,ARSS INFRASTRUCTURE PROJECTS LTD.,ARSSINFRA,Construction
533164,TEXMO PIPES & PRODUCTS LTD.,TEXMOPIPES,Capital Goods
533166,SUNDARAM MULTI PAP LTD.,SUNDARAM,Fast Moving Consumer Goods
533167,COROMANDEL ENGINEERING COMPANY LTD.,COROENGG,Realty
533168,ROSSELL INDIA LTD.,ROSSELLIND,Capital Goods
533169,MAN INFRACONSTRUCTION LTD.,MANINFRA,Construction
533170,TAMBOLI CAPITAL LTD.,TAMBOLI,Financial Services
533177,IL&FS Transportation Networks Ltd,IL&FSTRANS,Construction
533179,PERSISTENT SYSTEMS LTD.,PERSISTENT,Information Technology
533181,INTRASOFT TECHNOLOGIES LTD.,ISFT,Consumer Services
533189,GOENKA DIAMOND & JEWELS LTD.,GOENKA,Consumer Durables
533192,KCP SUGAR & INDUSTRIES CORPORATION LTD.,KCPSUGIND,Fast Moving Consumer Goods
533193,Kirloskar Electric Company Ltd,KECL,Capital Goods
533202,Nel Holdings South Ltd,NEH,Realty
533203,Tarapur Transformers Ltd,TARAPUR,Capital Goods
533206,SJVN Ltd,SJVN,Power
533207,Jaypee Infratech Ltd,JPINFRATEC,Construction
533208,EMAMI PAPER MILLS LTD.,EMAMIPAP,Forest Materials
533210,Kriti Nutrients Ltd,KRITINUT,Fast Moving Consumer Goods
533212,GKB OPHTHALMICS LTD.,GKB,Healthcare
533217,HINDUSTAN MEDIA VENTURES LTD.,HMVL,"Media, Entertainment & Publication"
533218,Emami Realty Ltd,EMAMIREAL,Realty
533227,ASIAN HOTELS (EAST) LTD.,AHLEAST,Consumer Services
533229,Bajaj Consumer Care Ltd,BAJAJCON,Fast Moving Consumer Goods
533239,PRAKASH STEELAGE LTD.,PRAKASHSTL,Capital Goods
533248,GUJARAT PIPAVAV PORT LTD.,GPPL,Services
533252,WELSPUN INVESTMENTS AND COMMERCIALS LTD.,WELINV,Financial Services
533259,Sastasundar Ventures Ltd,SASTASUNDR,Healthcare
533260,CAREER POINT LTD.,CAREERP,Consumer Services
533261,EROS INTERNATIONAL MEDIA LTD.,EROSMEDIA,"Media, Entertainment & Publication"
533262,RAMKY INFRASTRUCTURE LTD.,RAMKY,Construction
533263,ORIENT GREEN POWER COMPANY LTD.,GREENPOWER,Power
533267,CANTABIL RETAIL INDIA LTD.,CANTABIL,Textiles
533268,SEA TV NETWORK LTD.,SEATV,"Media, Entertainment & Publication"
533269,VA TECH WABAG LTD.,WABAG,Utilities
533270,BEDMUTHA INDUSTRIES LTD.,BEDMUTHA,Capital Goods
533271,ASHOKA BUILDCON LTD.,ASHOKA,Construction
533272,Jupiter Wagons Ltd,JWL,Capital Goods
533273,OBEROI REALTY LTD.,OBEROIRLTY,Realty
533274,PRESTIGE ESTATES PROJECTS LTD.,PRESTIGE,Realty
533275,GYSCOAL ALLOYS LTD.,GAL,Capital Goods
533278,COAL INDIA LTD.,COALINDIA,"Oil, Gas & Consumable Fuels"
533282,GRAVITA INDIA LTD.,GRAVITA,Metals & Mining
533284,RPP INFRA PROJECTS LTD.,RPPINFRA,Construction
533285,RDB REALTY & INFRASTRUCTURE LTD.,RDBRIL,Realty
533286,MOIL LTD.,MOIL,Metals & Mining
533287,ZEE LEARN LTD.,ZEELEARN,Consumer Services
533289,KESAR TERMINALS & INFRASTRUCTURE LTD.,KTIL,Services
533292,A2Z Infra Engineering Limited,A2ZINFRA,Construction
533293,KIRLOSKAR OIL ENGINES LTD.,KIRLOSENG,Capital Goods
533294,RAVI KUMAR DISTILLERIES LTD.,RKDL,Fast Moving Consumer Goods
533295,PUNJAB & SIND BANK,PSB,Financial Services
533296,FUTURE MARKET NETWORKS LTD.,FMNL,Services
533298,Surana Solar Limited,SURANASOL,Capital Goods
533301,SHEKHAWATI POLY-YARN LTD.,SPYL,Textiles
533302,KALYANI INVESTMENT COMPANY LTD.,KICL,Financial Services
533303,BF INVESTMENT LTD.,BFINVEST,Financial Services
533306,SUMMIT SECURITIES LTD.,SUMMITSEC,Financial Services
533315,INNOVASSYNTH INVESTMENTS LTD.,INOVSYNTH,Financial Services
533316,STEL Holdings Ltd,STEL,Financial Services
533317,OMKAR SPECIALITY CHEMICALS LTD.,OMKARCHEM,Chemicals
533320,JUBILANT INDUSTRIES LTD.,JUBLINDS,Chemicals
533326,TEXMACO RAIL & ENGINEERING LTD.,TEXRAIL,Capital Goods
533329,INDIAN TERRAIN FASHIONS LTD.,INDTERRAIN,Textiles
533333,FINEOTEX CHEMICAL LTD.,FCL,Chemicals
533336,DHUNSERI INVESTMENTS LTD.,DHUNINV,Financial Services
533339,ZEN TECHNOLOGIES LTD.,ZENTEC,Capital Goods
533343,LOVABLE LINGERIE LTD.,LOVABLE,Textiles
533344,PTC INDIA FINANCIAL SERVICES LTD.,PFS,Financial Services
533393,TCI DEVELOPERS LTD.,TCIDEVELOP,Realty
533398,MUTHOOT FINANCE LTD.,MUTHOOTFIN,Financial Services
533400,Future Consumer Ltd,FCONSUMER,Consumer Services
533407,CIL NOVA PETROCHEMICALS LTD.,CNOVAPETRO,Textiles
533427,VMS INDUSTRIES LTD.,VMS,Services
